Date,AAPL,ABBV,ABNB,ACN,ADBE,ADI,AMAT,AMD,AMGN,AMT,AMZN,ASML,AVGO,BA,BAC,BKNG,BLK,BP,BRK-B,BSX,BX,C,CAT,CB,CDNS,COP,COST,CRM,CVX,DE,EQIX,ETN,FIS,GE,GOOGL,GS,HCA,HD,HON,HSBC,IBM,INTU,ISRG,ITW,JNJ,JPM,KLAC,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,META,MRK,MS,MSFT,MU,NFLX,NKE,NOW,NVDA,ORCL,PANW,PDD,PFE,PG,PGR,PLTR,PM,QCOM,REGN,RTX,RY,SAP,SCHW,SHEL,SNY,SPGI,SYK,T,TJX,TM,TMO,TSLA,TSM,TTE,TXN,UBER,UNH,UNP,V,VRTX,VZ,WFC,WMT,XOM
2023-08-15,175.5585479736328,139.27149963378906,129.85000610351562,297.0460510253906,518.7000122070312,173.7543182373047,137.02479553222656,111.3499984741211,246.1231689453125,170.3959503173828,137.6699981689453,638.75439453125,81.5664291381836,232.25999450683594,28.076173782348633,3149.03369140625,635.0526733398438,31.826650619506836,354.5,51.68000030517578,91.39051818847656,40.01493453979492,267.5479736328125,193.92776489257812,226.16000366210938,107.52157592773438,538.0964965820312,206.27371215820312,143.01171875,416.5313415527344,720.9689331054688,212.2810821533203,52.667659759521484,89.6340560913086,128.80677795410156,312.6697692871094,263.49371337890625,312.2095947265625,168.6071014404297,32.747371673583984,131.97500610351562,489.2264099121094,306.6199951171875,223.85496520996094,160.19862365722656,142.55874633789062,473.9028625488281,367.4747009277344,538.0606079101562,414.14935302734375,214.0881805419922,63.965152740478516,388.7925720214844,271.9625549316406,67.40275573730469,299.85540771484375,100.52245330810547,79.89117431640625,315.820556640625,64.64506530761719,42.369998931884766,101.66438293457031,111.91999816894531,43.908058166503906,114.01215362548828,107.83000183105469,78.83999633789062,30.687252044677734,146.2196044921875,114.41620635986328,15.369999885559082,84.6593017578125,105.6969223022461,801.4649658203125,80.99659729003906,85.13481140136719,134.76507568359375,59.08292770385742,55.622798919677734,48.503883361816406,379.52935791015625,278.13677978515625,12.360703468322754,83.25694274902344,156.3504638671875,530.379638671875,232.9600067138672,88.32160186767578,54.09345245361328,156.92173767089844,44.08000183105469,483.3516540527344,213.06394958496094,235.830078125,349.7799987792969,28.076759338378906,40.38428497314453,51.742252349853516,99.9752426147461
2023-08-16,174.6879425048828,138.7496337890625,128.8300018310547,297.2779846191406,514.489990234375,169.77745056152344,135.23471069335938,107.19000244140625,245.2071990966797,163.36532592773438,135.07000732421875,633.598876953125,80.6438217163086,229.9499969482422,27.46663475036621,3143.9072265625,634.5052490234375,31.66782569885254,354.1099853515625,51.459999084472656,90.8560791015625,39.487083435058594,264.7892150878906,196.51515197753906,223.24000549316406,106.71172332763672,538.61669921875,204.50523376464844,142.46388244628906,409.06292724609375,714.8611450195312,210.4791259765625,52.6016845703125,89.41360473632812,127.73487091064453,309.7521057128906,261.8074645996094,313.04620361328125,167.4309844970703,32.213172912597656,130.83079528808594,487.7207946777344,299.32000732421875,223.44960021972656,159.6891632080078,141.95388793945312,464.5626220703125,365.9442138671875,537.6865844726562,415.5965576171875,212.47178649902344,63.0346794128418,388.71368408203125,269.2269287109375,67.10433959960938,292.2485656738281,100.58721923828125,79.73352813720703,315.0535888671875,63.54669952392578,41.54499816894531,101.6452865600586,109.9000015258789,43.45438766479492,112.11665344238281,106.98500061035156,79.0199966430664,30.76529312133789,144.72711181640625,124.56312561035156,15.449999809265137,84.08673095703125,104.2489013671875,792.9422607421875,80.5049057006836,84.44929504394531,134.50079345703125,58.57902526855469,55.39458465576172,48.15480041503906,379.2351989746094,274.9634704589844,12.325737953186035,86.69320678710938,153.3726348876953,524.86181640625,225.60000610351562,88.41792297363281,53.96071243286133,154.64479064941406,43.650001525878906,480.36578369140625,212.19483947753906,235.29910278320312,343.4100036621094,28.085206985473633,39.902278900146484,51.76826095581055,98.29295349121094
2023-08-17,172.1453399658203,137.348876953125,127.98999786376953,295.3453369140625,511.6700134277344,168.1675567626953,134.58909606933594,104.44000244140625,246.1026611328125,161.82337951660156,133.97999572753906,631.5405883789062,80.07359313964844,224.5399932861328,27.457258224487305,3061.95849609375,636.16650390625,31.84430503845215,353.19000244140625,50.939998626708984,90.76231384277344,39.32038497924805,265.42584228515625,194.57948303222656,220.30999755859375,108.65719604492188,527.1130981445312,201.3930206298828,144.84857177734375,404.45068359375,714.9466552734375,208.81350708007812,52.83731460571289,87.35875701904297,128.9457244873047,308.255615234375,260.3957214355469,307.6412048339844,166.9730987548828,32.16229248046875,130.84938049316406,478.66802978515625,290.0799865722656,223.30816650390625,161.1897735595703,140.4794158935547,463.5335388183594,364.54949951171875,529.2408447265625,417.043701171875,208.64605712890625,63.256080627441406,386.98876953125,265.887451171875,66.39563751220703,283.1123962402344,100.76299285888672,79.548095703125,311.59234619140625,62.893611907958984,40.29999923706055,100.23316192626953,108.72799682617188,43.31249237060547,111.66949462890625,103.78500366210938,79.66000366210938,31.658428192138672,143.6880340576172,123.71223449707031,14.149999618530273,83.55890655517578,104.1826400756836,792.3356323242188,81.07620239257812,83.81934356689453,131.48622131347656,57.920066833496094,55.677574157714844,48.62330627441406,376.9112854003906,271.37030029296875,12.247063636779785,85.70310974121094,153.41043090820312,531.8981323242188,219.22000122070312,88.28306579589844,54.21733474731445,154.68214416503906,43.970001220703125,471.2080383300781,211.96812438964844,233.4111328125,343.8699951171875,27.907934188842773,40.1385612487793,50.607810974121094,100.19705963134766
2023-08-18,172.63011169433594,137.458740234375,125.05999755859375,292.73626708984375,508.1300048828125,168.4167022705078,139.5485382080078,105.44999694824219,244.20919799804688,161.9518585205078,133.22000122070312,642.3123779296875,79.95160675048828,226.64999389648438,27.297840118408203,3009.19140625,632.6268920898438,31.97665023803711,352.55999755859375,50.189998626708984,92.56256103515625,39.12592315673828,264.1043701171875,194.4433135986328,220.5500030517578,109.17847442626953,525.0225219726562,202.3711395263672,145.89129638671875,383.087646484375,711.0866088867188,209.07650756835938,52.20582962036133,88.0122299194336,126.50416564941406,305.81793212890625,263.7584228515625,307.7257995605469,167.5117950439453,31.9333438873291,131.54710388183594,478.1858825683594,285.95001220703125,222.28057861328125,159.78176879882812,140.80076599121094,468.44378662109375,363.32904052734375,537.8735961914062,420.1994323730469,209.79380798339844,63.68326950073242,386.5452880859375,265.7742919921875,66.33035278320312,281.2851257324219,101.02202606201172,78.71358489990234,311.19903564453125,62.92330551147461,40.452999114990234,100.004150390625,108.30000305175781,43.267520904541016,113.20533752441406,104.84500122070312,76.9800033569336,31.78848648071289,144.09420776367188,122.54108428955078,14.399999618530273,84.4177474975586,104.20155334472656,807.919189453125,81.69510650634766,83.10602569580078,132.48455810546875,57.67780685424805,55.86928176879883,48.917266845703125,374.5775451660156,271.3507995605469,12.28203010559082,86.89705657958984,153.0228271484375,528.3451538085938,215.49000549316406,87.7628402709961,54.783660888671875,155.3633270263672,44.689998626708984,475.481689453125,212.7994384765625,234.1977996826172,344.82000732421875,28.009231567382812,40.16691207885742,51.3359375,101.71297454833984
2023-08-21,173.96572875976562,137.47705078125,124.0,296.1860656738281,520.469970703125,169.82540893554688,145.52525329589844,108.22000122070312,243.1645050048828,160.63938903808594,134.67999267578125,649.3595581054688,83.75633239746094,227.22000122070312,27.335351943969727,3002.865478515625,633.8917846679688,32.27665710449219,352.0899963378906,50.41999816894531,92.62818908691406,38.959232330322266,263.0915222167969,194.58921813964844,225.0,109.10399627685547,523.3557739257812,206.52073669433594,145.40167236328125,377.0762634277344,707.2644653320312,210.1382293701172,52.47916030883789,88.19329833984375,127.40733337402344,303.11676025390625,269.42498779296875,304.6144104003906,167.84396362304688,32.00966262817383,132.3563995361328,480.4490661621094,286.6700134277344,222.25230407714844,155.02049255371094,141.2827911376953,480.93988037109375,365.64398193359375,541.4368286132812,421.5345458984375,208.1104278564453,65.2730712890625,387.5605163574219,264.1706237792969,65.95735168457031,287.8890075683594,101.42906188964844,78.1201400756836,316.5089416503906,63.28942108154297,40.82899856567383,98.14356994628906,110.94000244140625,46.93285369873047,113.33170318603516,120.40499877929688,78.05999755859375,32.091983795166016,143.36685180664062,120.93988037109375,14.5,84.39091491699219,104.75050354003906,839.7128295898438,81.42849731445312,82.9763412475586,133.80589294433594,57.561519622802734,56.070125579833984,49.339839935302734,371.12591552734375,269.7202453613281,12.325737953186035,86.99412536621094,153.89254760742188,528.2260131835938,231.27999877929688,89.16936492919922,55.46503448486328,156.7257537841797,44.630001068115234,474.7567138671875,211.580810546875,235.4662628173828,350.739990234375,27.857282638549805,40.157466888427734,51.19941711425781,100.48360443115234
2023-08-22,175.34088134765625,135.71922302246094,127.08000183105469,298.4954833984375,519.47998046875,169.2887725830078,144.62530517578125,105.66000366210938,240.2917022705078,161.29100036621094,134.25,654.2601318359375,82.85115814208984,230.07000732421875,26.66954803466797,3024.40283203125,628.4645385742188,32.09135818481445,350.57000732421875,50.40999984741211,92.1312484741211,37.98686981201172,260.6318359375,193.6651611328125,225.50999450683594,108.11730194091797,518.6925048828125,204.27796936035156,144.2047882080078,371.69207763671875,717.2969970703125,211.64797973632812,52.01732635498047,87.90987396240234,128.11203002929688,300.0390625,269.4347839355469,305.0092468261719,167.0000457763672,31.6959228515625,131.62152099609375,480.0948486328125,287.1600036621094,222.47854614257812,153.7884521484375,138.35281372070312,477.0293884277344,365.7408447265625,544.9903564453125,422.8883361816406,215.9053955078125,65.03703308105469,392.1339111328125,264.4253234863281,65.47242736816406,285.60491943359375,99.19954681396484,76.94254302978516,317.0792541503906,62.74518966674805,41.31700134277344,96.80776977539062,112.36399841308594,45.634796142578125,113.28311920166016,117.27999877929688,77.48999786376953,31.944570541381836,143.42352294921875,119.43021392822266,14.670000076293945,84.12252044677734,103.6053237915039,835.9935302734375,81.24757385253906,81.78128814697266,135.52850341796875,54.7125129699707,55.622798919677734,49.62461853027344,376.08758544921875,268.9781188964844,12.465604782104492,86.48936462402344,155.97232055664062,523.0556030273438,233.19000244140625,88.86107635498047,55.39424514770508,155.94190979003906,44.349998474121094,469.6626281738281,210.10708618164062,236.55776977539062,350.3999938964844,28.026111602783203,39.22180938720703,51.03688049316406,99.91976928710938
2023-08-23,179.189453125,134.6571807861328,128.1300048828125,304.7186279296875,530.7100219726562,170.0745391845703,145.08609008789062,109.43000030517578,240.0491943359375,163.22764587402344,135.52000427246094,663.66943359375,84.8638687133789,228.5800018310547,26.678926467895508,3048.676025390625,640.6685791015625,31.7648868560791,354.260009765625,50.349998474121094,93.4814453125,38.04243850708008,263.3616027832031,195.78567504882812,233.5800018310547,107.80082702636719,521.0914916992188,206.6195068359375,144.3952178955078,380.44384765625,724.2808227539062,215.5538330078125,52.10215377807617,89.33488464355469,131.37733459472656,303.3708801269531,271.7288513183594,306.5225830078125,167.96067810058594,31.890953063964844,133.40760803222656,492.8475036621094,290.3900146484375,226.98487854003906,152.40823364257812,139.28851318359375,484.4780578613281,366.47698974609375,544.695068359375,424.41015625,217.29222106933594,66.13622283935547,395.3077087402344,265.8969421386719,66.65674591064453,292.1988525390625,102.96475219726562,77.32270812988281,321.54345703125,64.50652313232422,42.755001068115234,94.2220230102539,113.5999984741211,47.081748962402344,114.54678344726562,117.83000183105469,77.91999816894531,31.78848648071289,144.76487731933594,119.3021011352539,15.300000190734863,84.3819580078125,105.21424865722656,836.1724853515625,81.92361450195312,82.31859588623047,137.16302490234375,56.22423553466797,55.440223693847656,49.14693069458008,384.1184387207031,269.4468688964844,12.378188133239746,87.37271118164062,156.84202575683594,541.1077270507812,236.86000061035156,90.76854705810547,54.97834396362305,158.48011779785156,45.13999938964844,466.896240234375,210.78724670410156,238.25889587402344,350.6000061035156,28.01767349243164,39.32577133178711,51.391197204589844,99.04166412353516
2023-08-24,174.4999542236328,134.24520874023438,124.72000122070312,303.5590515136719,512.4299926757812,166.4426727294922,139.7139434814453,101.80000305175781,239.35894775390625,162.59434509277344,131.83999633789062,634.9515991210938,82.72236633300781,217.30999755859375,26.838342666625977,2977.667236328125,635.3737182617188,31.561948776245117,354.29998779296875,50.43000030517578,92.84383392333984,38.04243850708008,259.7637023925781,195.6786346435547,228.0399932861328,106.86067199707031,513.243896484375,203.04296875,143.2073974609375,373.0719299316406,729.0160522460938,215.17398071289062,52.08330154418945,87.4217529296875,128.80677795410156,301.14031982421875,267.23876953125,303.23260498046875,166.23690795898438,31.840070724487305,133.537841796875,490.52520751953125,285.6400146484375,224.06236267089844,152.92698669433594,139.1561737060547,466.91485595703125,366.0798645019531,539.4190063476562,422.52423095703125,213.25608825683594,63.974910736083984,391.96636962890625,266.3497314453125,66.0692367553711,284.7608642578125,101.2532958984375,77.36907196044922,314.6307373046875,63.022247314453125,40.69300079345703,93.15337371826172,109.90799713134766,47.12871170043945,109.75456237792969,113.7249984741211,78.2699966430664,31.35493278503418,144.09420776367188,120.6837158203125,14.140000343322754,84.1672592163086,102.6967544555664,826.62548828125,81.07620239257812,83.66185760498047,132.69989013671875,56.0498046875,55.1937370300293,48.65086364746094,379.5,266.9863586425781,12.369446754455566,85.72250366210938,153.8831024169922,533.9326171875,230.0399932861328,89.14045715332031,54.580135345458984,154.52349853515625,44.68000030517578,465.6179504394531,210.21099853515625,235.47610473632812,346.7699890136719,28.17806053161621,39.1556510925293,50.99787902832031,98.30217742919922
2023-08-25,176.70619201660156,134.30014038085938,125.79000091552734,308.0234375,525.0599975585938,170.7261505126953,141.51771545410156,102.25,239.13511657714844,162.94314575195312,133.25999450683594,638.0781860351562,82.46681213378906,223.41000366210938,26.725814819335938,2993.5283203125,638.0164184570312,31.897239685058594,355.92999267578125,50.7599983215332,93.44393920898438,38.19060516357422,262.9082946777344,196.12608337402344,232.50999450683594,108.46170806884766,515.464111328125,206.9554443359375,144.27732849121094,376.5166320800781,734.50390625,218.42724609375,51.593196868896484,88.15393829345703,128.90602111816406,301.3191223144531,267.9151916503906,303.4864196777344,167.26040649414062,31.806154251098633,135.2122802734375,510.7465515136719,297.54998779296875,226.79632568359375,155.11964416503906,138.986083984375,472.1387634277344,369.61529541015625,544.9806518554688,421.1610412597656,213.3517303466797,64.39818572998047,397.1115417480469,268.45330810546875,66.67538452148438,283.5195007324219,101.95638275146484,77.16507720947266,317.590576171875,63.05194091796875,41.60300064086914,94.30789947509766,112.7300033569336,45.98454666137695,112.81651306152344,115.37999725341797,79.91000366210938,31.54569435119629,145.03884887695312,121.3058853149414,14.529999732971191,85.05294036865234,104.40978240966797,825.7701416015625,80.63821411132812,82.42977142333984,134.5399627685547,56.35020446777344,55.71408462524414,49.07343292236328,381.6130676269531,271.5558166503906,12.334477424621582,86.21756744384766,155.47129821777344,537.4854125976562,238.58999633789062,89.68958282470703,55.09337615966797,156.59512329101562,43.959999084472656,466.5909729003906,211.77915954589844,238.52438354492188,350.05999755859375,28.152734756469727,38.96662521362305,51.300174713134766,100.05841827392578
2023-08-28,178.26937866210938,134.97763061523438,126.15499877929688,310.10101318359375,529.9199829101562,172.80560302734375,142.55686950683594,102.61000061035156,239.29364013671875,163.53054809570312,133.13999938964844,645.8995361328125,83.36327362060547,227.05999755859375,26.969629287719727,3020.191650390625,640.8858032226562,32.32959747314453,355.54998779296875,53.790000915527344,94.58782958984375,38.26469421386719,265.059326171875,195.28956604003906,233.5500030517578,109.3925552368164,517.568359375,209.17845153808594,145.26564025878906,380.83941650390625,741.716552734375,220.36558532714844,52.74305725097656,89.72066497802734,130.02752685546875,306.7967834472656,272.0915832519531,306.3534240722656,168.67892456054688,32.1877326965332,135.8355712890625,510.56939697265625,301.4800109863281,228.5498504638672,153.29086303710938,139.4680938720703,476.8039245605469,370.0802917480469,545.2462768554688,422.3094787597656,213.01698303222656,64.98828125,401.5962219238281,267.6043701171875,66.72201538085938,288.2464904785156,100.77224731445312,78.24067687988281,318.2985534667969,64.6252670288086,41.805999755859375,95.06167602539062,113.66200256347656,46.80094909667969,113.57472229003906,116.20999908447266,80.76000213623047,31.398286819458008,145.26553344726562,120.39093017578125,14.640000343322754,85.77760314941406,105.6969223022461,826.3071899414062,81.63797760009766,83.07823944091797,135.4012451171875,57.22235107421875,56.070125579833984,49.38576889038086,383.7360534667969,271.7413635253906,12.421895980834961,87.63478088378906,158.1088104248047,541.0581665039062,238.82000732421875,90.55660247802734,55.38539123535156,157.42564392089844,44.150001525878906,468.6515197753906,212.11923217773438,239.76336669921875,351.6000061035156,28.321569442749023,39.5809440612793,51.592735290527344,100.89955139160156
2023-08-29,182.15744018554688,135.12413024902344,132.25,312.55548095703125,540.5700073242188,174.9425506591797,147.027099609375,105.91999816894531,242.1758575439453,166.58694458007812,134.91000366210938,654.2504272460938,86.15631866455078,227.25,27.354106903076172,3060.77783203125,652.240478515625,32.73548126220703,358.2900085449219,54.68000030517578,97.79452514648438,38.63511276245117,270.1138000488281,196.4178924560547,237.7899932861328,109.52286529541016,523.9197387695312,209.41554260253906,145.0389862060547,389.9192199707031,753.244873046875,222.1577911376953,52.5168571472168,90.79925537109375,133.56085205078125,312.98974609375,273.8660583496094,309.6152038574219,170.1513214111328,32.399715423583984,136.23556518554688,527.9075317382812,310.3900146484375,231.566650390625,153.30950927734375,140.60227966308594,487.9671936035156,374.71026611328125,545.2266845703125,418.6495361328125,216.54620361328125,66.77604675292969,405.745849609375,267.51947021484375,66.65674591064453,295.9228820800781,101.75285339355469,79.32555389404297,322.929931640625,65.98089599609375,42.999000549316406,97.1035385131836,115.77400207519531,48.74852752685547,117.27825927734375,116.95999908447266,93.22000122070312,31.34626579284668,145.3505401611328,121.00393676757812,15.399999618530273,86.10861206054688,107.68441772460938,825.6110229492188,81.26663208007812,83.76375579833984,137.07493591308594,57.60997009277344,56.60873031616211,49.75322723388672,385.7705993652344,278.2929382324219,12.911429405212402,88.30457305908203,158.2411651611328,551.2005615234375,257.17999267578125,91.5970458984375,55.934024810791016,159.28262329101562,45.349998474121094,470.1300964355469,211.0801239013672,241.24819946289062,351.260009765625,29.283910751342773,39.694358825683594,52.02505111694336,101.50035858154297
2023-08-30,185.64984130859375,135.79249572753906,130.61000061035156,312.36212158203125,545.3599853515625,173.99386596679688,147.97799682617188,106.58999633789062,240.5342254638672,167.3028564453125,135.07000732421875,656.2596435546875,86.38381958007812,228.85000610351562,27.232200622558594,3080.18994140625,656.7522583007812,32.90312957763672,361.05999755859375,54.27000045776367,98.34770202636719,38.31098556518555,272.3323059082031,196.25254821777344,239.8800048828125,110.49093627929688,523.4275512695312,212.4585723876953,145.2384490966797,398.76739501953125,755.1026611328125,224.1058349609375,53.05409622192383,89.99620819091797,134.8610382080078,311.8319396972656,274.26800537109375,312.77490234375,169.28945922851562,32.230125427246094,136.61697387695312,531.9321899414062,318.5799865722656,234.05548095703125,152.76834106445312,140.0352020263672,488.3787841796875,374.9427490234375,539.4091796875,422.3935241699219,220.2762908935547,66.95940399169922,407.9734191894531,268.13262939453125,66.74066162109375,293.0529479980469,101.95638275146484,79.05664825439453,323.3035888671875,67.3761215209961,43.46699905395508,97.41841125488281,117.64800262451172,49.22818374633789,117.7351303100586,118.94999694824219,98.13999938964844,31.129486083984375,145.51116943359375,122.63258361816406,16.329999923706055,86.56488037109375,107.96083068847656,830.3447875976562,82.29496765136719,84.15283966064453,137.6523895263672,57.92975616455078,56.81869888305664,49.7348518371582,385.6527099609375,280.36297607421875,12.876462936401367,89.44029235839844,158.8650665283203,554.763427734375,256.8999938964844,91.30803680419922,55.889774322509766,157.9202117919922,46.5099983215332,468.8899230957031,211.7928009033203,242.12335205078125,350.760009765625,29.241701126098633,39.25960922241211,52.39886474609375,102.48938751220703
2023-08-31,185.8674774169922,134.54734802246094,131.5500030517578,312.8646240234375,559.3400268554688,174.19512939453125,149.75233459472656,105.72000122070312,239.09780883789062,166.42172241210938,138.00999450683594,647.4091186523438,89.34725952148438,224.02999877929688,27.10927391052246,3055.04150390625,661.2167358398438,32.806068420410156,360.20001220703125,53.939998626708984,99.73541259765625,38.236907958984375,271.1748046875,195.3868408203125,240.44000244140625,110.7981185913086,530.2037353515625,218.801513671875,146.0726318359375,396.5191955566406,744.4697875976562,224.38832092285156,52.64881134033203,90.11431121826172,135.1488494873047,311.00628662109375,271.85626220703125,312.462646484375,168.7327880859375,31.645051956176758,136.5890655517578,533.1423950195312,312.67999267578125,233.18814086914062,150.85560607910156,138.3055419921875,491.87774658203125,374.894287109375,545.52197265625,421.397216796875,220.4388885498047,68.50725555419922,406.7216796875,266.6435852050781,66.45157623291016,293.8374938964844,100.81848907470703,78.95465087890625,322.2908020019531,69.20672607421875,43.36800003051758,97.04631042480469,117.76599884033203,49.319122314453125,117.0255126953125,121.6500015258789,98.97000122070312,30.678579330444336,145.7945556640625,122.12019348144531,14.979999542236328,85.93862915039062,109.16177368164062,821.9314575195312,81.92361450195312,83.46732330322266,136.7225799560547,57.31925582885742,56.681758880615234,48.852962493896484,384.1587219238281,276.85772705078125,12.928912162780762,89.77033233642578,162.72210693359375,552.8778686523438,258.0799865722656,90.1423568725586,55.66856002807617,156.8284149169922,47.22999954223633,454.6285095214844,209.58828735351562,241.58250427246094,348.3399963378906,29.528717041015625,39.02333450317383,52.8571891784668,102.77593994140625
2023-09-01,187.4405517578125,135.6826171875,132.69000244140625,316.700927734375,563.2100219726562,175.6490020751953,150.95814514160156,109.44999694824219,239.44290161132812,165.93527221679688,138.1199951171875,649.3595581054688,84.4708023071289,223.39999389648438,27.402400970458984,3064.74267578125,666.549560546875,33.644309997558594,362.4599914550781,53.619998931884766,97.97267150878906,38.51471710205078,276.11346435546875,197.74073791503906,243.55999755859375,113.69304656982422,525.3483276367188,218.8706512451172,148.97412109375,404.19989013671875,740.792236328125,227.60264587402344,53.42167282104492,89.94111633300781,134.64268493652344,310.71209716796875,275.29736328125,315.0924987792969,169.13681030273438,31.840070724487305,137.6216583251953,540.8078002929688,310.4100036621094,233.20700073242188,149.73593139648438,138.76869201660156,496.9251403808594,377.95068359375,548.3864135742188,421.2373962402344,222.38046264648438,68.46434783935547,409.609619140625,266.4444580078125,64.9875259399414,294.3240051269531,101.61408996582031,79.5110092163086,323.1758117675781,69.65201568603516,43.987998962402344,97.99407196044922,118.1760025024414,48.473731994628906,117.55040740966797,121.36000061035156,103.29000091552734,31.025428771972656,145.9551239013672,123.95926666259766,15.180000305175781,85.59866333007812,109.98146057128906,827.0430908203125,82.1521224975586,83.6711196899414,135.2544403076172,58.627471923828125,57.37556076049805,48.80703353881836,387.4807434082031,277.7364807128906,12.80652904510498,89.92564392089844,163.1096649169922,552.9968872070312,245.00999450683594,89.77627563476562,56.52690505981445,158.48011779785156,47.040000915527344,454.30426025390625,210.02540588378906,243.9719696044922,351.1000061035156,29.42741584777832,39.36356735229492,52.51913833618164,104.92962646484375
2023-09-05,187.67799377441406,133.75999450683594,142.2899932861328,315.1741638183594,564.8800048828125,174.79205322265625,150.58563232421875,110.77999877929688,236.9245147705078,165.59568786621094,137.27000427246094,650.3788452148438,84.43693542480469,222.57000732421875,27.090364456176758,3094.013671875,656.865478515625,33.882545471191406,360.4700012207031,53.29999923706055,101.48876190185547,38.301727294921875,271.6571350097656,194.5989532470703,245.50999450683594,114.33531951904297,525.8117065429688,216.06475830078125,150.93264770507812,399.88665771484375,732.2554321289062,223.60911560058594,52.44145202636719,88.87037658691406,134.75186157226562,307.24810791015625,268.86614990234375,310.0787658691406,166.72171020507812,31.560260772705078,137.7983856201172,541.7721557617188,307.67999267578125,228.47442626953125,149.9225311279297,137.23751831054688,502.34503173828125,370.8466491699219,549.449462890625,418.4272155761719,220.39105224609375,68.34829711914062,405.5979919433594,264.75628662109375,64.86627960205078,298.0679016113281,99.45858001708984,78.66719818115234,327.98419189453125,69.55304718017578,44.86800003051758,96.04109191894531,119.43199920654297,48.5127067565918,120.51519775390625,122.53500366210938,101.05999755859375,30.678579330444336,143.999755859375,122.16596221923828,15.210000038146973,84.55193328857422,111.08708190917969,818.3712158203125,80.98097229003906,82.84662628173828,134.7454833984375,57.832855224609375,57.37556076049805,48.63249206542969,386.80255126953125,279.53302001953125,12.657919883728027,88.93553161621094,165.78497314453125,537.9022216796875,256.489990234375,91.13463592529297,56.45610427856445,158.39614868164062,46.54999923706055,458.66375732421875,204.9702606201172,241.24819946289062,348.260009765625,28.954689025878906,39.25960922241211,52.096561431884766,104.9388656616211
2023-09-06,180.9603729248047,133.31137084960938,141.77000427246094,315.3094177246094,561.9400024414062,175.4082489013672,150.16409301757812,109.27999877929688,232.2608184814453,163.38368225097656,135.36000061035156,652.8095703125,84.44660186767578,217.9499969482422,26.84451675415039,3090.638916015625,655.2137451171875,34.261959075927734,361.6700134277344,53.86000061035156,101.16996765136719,38.31098556518555,272.8821105957031,196.42764282226562,246.6999969482422,114.55872344970703,527.70361328125,218.95957946777344,151.08677673339844,399.75164794921875,731.6361694335938,225.5961456298828,52.13985061645508,88.7129135131836,133.45169067382812,304.76171875,269.17987060546875,308.39483642578125,165.65330505371094,31.35675621032715,137.7332763671875,542.1361694335938,307.8399963378906,230.21852111816406,147.43130493164062,137.01068115234375,503.24676513671875,372.48907470703125,551.1819458007812,398.4546203613281,219.60679626464844,67.90646362304688,407.2538757324219,261.228271484375,64.9875259399414,297.0947570800781,98.51496124267578,78.03669738769531,327.32537841796875,69.67179107666016,44.57600021362305,95.90705871582031,119.7020034790039,47.03065490722656,120.85540008544922,122.6050033569336,101.58999633789062,29.80278968811035,143.71636962890625,123.37369537353516,15.300000190734863,83.69309997558594,109.30472564697266,813.8760986328125,79.51466369628906,82.35565948486328,135.79275512695312,56.466495513916016,57.868526458740234,48.39365005493164,387.3923034667969,282.2767028808594,12.771561622619629,88.1007308959961,169.05589294433594,532.6323852539062,251.9199981689453,88.88034057617188,56.74812316894531,156.81906127929688,45.900001525878906,454.9720153808594,202.233642578125,242.0545196533203,344.32000732421875,28.8533878326416,38.768157958984375,52.48663330078125,105.84471130371094
2023-09-07,175.66738891601562,136.33262634277344,143.27000427246094,317.1454772949219,560.4600219726562,171.82652282714844,145.3115234375,106.58999633789062,237.27894592285156,167.5506591796875,137.85000610351562,625.1207885742188,82.97119903564453,216.0500030517578,26.598670959472656,3053.487060546875,657.0009765625,33.979610443115234,361.79998779296875,53.88999938964844,102.56704711914062,37.71831512451172,271.4641418457031,198.45086669921875,241.4600067138672,113.29278564453125,529.5665893554688,219.858642578125,151.0958709716797,397.2814636230469,738.9153442382812,228.71302795410156,51.749755859375,88.0122299194336,134.2456817626953,305.5493469238281,266.5525207519531,310.6842346191406,165.30322265625,31.263479232788086,137.23092651367188,544.753662109375,297.2200012207031,224.7505340576172,149.31607055664062,135.83868408203125,487.28106689453125,375.7252502441406,564.25390625,400.3343811035156,223.4325408935547,66.00066375732422,408.6732482910156,263.9691162109375,65.27660369873047,296.5981750488281,99.85637664794922,77.73995971679688,324.40496826171875,69.1374740600586,44.31399917602539,93.75303649902344,119.86399841308594,46.21118927001953,121.59416198730469,122.72000122070312,96.61000061035156,29.72475242614746,145.0860595703125,125.72515869140625,15.210000038146973,83.45154571533203,101.41284942626953,820.7081909179688,80.2954330444336,81.42926788330078,136.97706604003906,56.030418395996094,57.53987503051758,48.71516799926758,386.8320617675781,282.1986083984375,12.771561622619629,88.77051544189453,169.09368896484375,527.6306762695312,251.49000549316406,86.75130462646484,56.50920867919922,153.7023162841797,46.27000045776367,462.4794616699219,200.086181640625,243.01817321777344,343.9599914550781,28.541051864624023,38.210540771484375,53.13674545288086,105.32707977294922
